id,conversation_id,post_order,thread_length,date,created_at,text,like_count,retweet_count,reply_count,quote_count,bookmark_count,impression_count,has_image,has_video,has_link,permalink
2029336335526359294,2029336335526359294,1,1,2026-03-04,2026-03-04T23:21:00.000Z,"海外で140万インプ超えバズり中の「世界レベルのAIエージェントエンジニアになる方法」

海外の強者を見ていると、皆結局はシンプル装備＋具体的なプロンプトに落ち着いている印象。

■ 結論
・ツールやプラグインをどれだけ増やしても意味がない
・CLAUDE.mdが26000行あっても意味がない https://t.co/q47uXYlOgA https://t.co/bL0xnTlANP",488,49,2,5,697,71766,○,,○,https://x.com/masahirochaen/status/2029336335526359294
2029313182980792479,2029313182980792479,1,1,2026-03-04,2026-03-04T21:49:00.000Z,"噂ベースですが、GPT-5.4の大型アップデート内容

これが本当ならClaudeをまた超えるかもしれない。
＞長期タスクが強化（数時間単位で実行できる）

■詳細

・コンテキストウィンドウ：100万トークン

・新機能「Extreme reasoning mode」：計算量を増やし、より深く推論

・Gemini / https://t.co/2CP6KI9zU6",157,24,5,3,44,41429,,,○,https://x.com/masahirochaen/status/2029313182980792479
2029229842710053250,2029229842710053250,1,1,2026-03-04,2026-03-04T16:17:50.000Z,"【速報】Appleが新型「MacBook Neo」を発表

Apple史上もっとも安価なMacBookが登場。

MacMini代わりで十分に使えるスペック。値段もほぼ一緒。AIエージェント時代に爆売れしそう。
https://t.co/rjESNZiyUb
○基礎スペック
・価格：$599（学生は$499）
→日本価格：99,800円から",2664,168,37,165,769,1060552,,○,○,https://x.com/masahirochaen/status/2029229842710053250
2029153712300802212,2029153712300802212,1,1,2026-03-04,2026-03-04T11:15:19.000Z,"AI時代でも淘汰されづらい「BtoB × 教育」領域のサービスを一緒に作ってくれるフルスタックエンジニアを募集しています。

大企業でエンジニアをしているけれど、AIを活かしきれず燻っている方。 https://t.co/hZpv3Jt0lW https://t.co/qRZXT0pHLw",35,1,3,1,6,14201,○,,○,https://x.com/masahirochaen/status/2029153712300802212
2029140443712405780,2029140296634875945,2,2,2026-03-04,2026-03-04T10:22:36.000Z,"Anthropic 急成長まとめ

📈 売上高の推移
- 2025年末：$9B（約1.4兆円）
- 2/12 増資発表時：$14B（約2.2兆円）
- 3/3 現在：$19B（約3兆円）
- → 3週間で+$5B（約7900億円）増

🏆 ChatGPT超え（Ramp調査・2026年1月時点）
- 出典：Ramp Economics Lab（米国5万社超の法人カード・請求データ）
- https://t.co/wa0gPZ2v5g",26,1,0,2,12,8571,○,,,https://x.com/masahirochaen/status/2029140443712405780
2029140296634875945,2029140296634875945,1,2,2026-03-04,2026-03-04T10:22:00.000Z,"【速報】遂にClaudeがChatGPTを凌駕する。

2025年2月：ChatGPTが米国ビジネス市場の90%
 2026年2月：Claudeのシェアが約70%に急伸

更にAnthorpicの年換算の売上高は3兆円で、ここ3週間で7900億円も増加したらしい…（売上的にはOpenAIとほぼ同じ。）

AnthorpicがAI市場の覇権を握りそう… https://t.co/kdYMsXPPCx",730,138,16,58,162,166342,○,,,https://x.com/masahirochaen/status/2029140296634875945
2029116743235620995,2029116743235620995,1,1,2026-03-04,2026-03-04T08:48:25.000Z,"Coworkユーザーは必見。

意外と知られていませんが、プラグインの入れすぎは要注意です。

プラグインを有効にしすぎると、CoworkのVMディスク容量が一杯になり、会話が止まることがあります。

不要なプラグインは無効化しておくのがおすすめです。 https://t.co/9Ck5PKWC5k",98,2,0,2,48,9872,○,,,https://x.com/masahirochaen/status/2029116743235620995
2029073879797514723,2029073879797514723,1,1,2026-03-04,2026-03-04T05:58:05.000Z,"Claude Code/Cowork/OpenClawなどのAIエージェントをベースとして業務を設計するなら「フォルダの構成が命」です。

デスクトップにはあまりファイルを置かない方が良い。

そこも踏まえて、網羅的にAIに聞いたら教えてくれます。
Claude https://t.co/2aRJ2wOnOA",398,16,5,5,510,36790,○,,,https://x.com/masahirochaen/status/2029073879797514723
2029026301328375875,2029026301328375875,1,1,2026-03-04,2026-03-04T02:49:02.000Z,"間違いない。採用の門戸はどんどん厳しくなる。優秀でないと生き残れない。

＞

SBI北尾社長、AI活用で採用削減「よほど優秀でないと採らない」

更に、生成AIは「革命」で「今世紀最大の社会変革がこれから5年の間に起こる」と語った。
https://t.co/cWDK7Tr6vz",219,23,3,21,46,29526,,,○,https://x.com/masahirochaen/status/2029026301328375875
2028992893357310148,2028992775606419474,2,2,2026-03-04,2026-03-04T00:36:17.000Z,"【Gemini 3.1 Flash-Lite 要約】

Google DeepMindが3月3日、Gemini 3シリーズ最速・最コスト効率のモデル「Gemini 3.1 Flash-Lite」をプレビュー公開。開発者向けにGemini API（AI Studio/Vertex AI）で提供開始。

■ 核心
前世代2.5 https://t.co/MM04B2raHy",13,0,0,0,2,5255,○,,,https://x.com/masahirochaen/status/2028992893357310148
2028992775606419474,2028992775606419474,1,2,2026-03-04,2026-03-04T00:35:49.000Z,"【⚡️速報】低価格・高速のGoogle「Gemini 3.1 Flash-Lite」が発表

・入力$0.25/出力$1.50
・2.5 Flashより2.5倍高速
・出力363トークン/秒（45%向上）
・タスクに応じて推論の深さ調整可能
・API経由で本日プレビュー開始

Claude 4.5 Haikuの1/4以下の価格で使いやすい
https://t.co/10GAdyPrl5",190,13,3,5,70,35001,,○,○,https://x.com/masahirochaen/status/2028992775606419474
2028972718973174015,2028972718973174015,1,1,2026-03-03,2026-03-03T23:16:07.000Z,"Qwen 3.5をiPhone 17 Pro上で動かした事例。

Qwen 3.5は自身の4倍のサイズのモデルを上回る性能を持ち、強力な視覚理解能力を備え、推論のON/OFF切替が可能。

ここで動いている2B 6bitモデルはApple Silicon向けに最適化されたMLXで実行されているとのこと。

https://t.co/kaoH5Y2v4g",120,8,3,2,54,18388,,○,○,https://x.com/masahirochaen/status/2028972718973174015
2028954598099308967,2028954595981181055,1,2,2026-03-03,2026-03-03T22:04:06.000Z,"■ソース
Hugging Face: https://t.co/zzdp1KIIU2
ModelScope: https://t.co/hLjiLWYyUp

【Qwen 3.5 Small Model Series 要約】

Alibaba Qwenチームが2026年3月2日、小型モデルシリーズ4種（0.8B/2B/4B/9B）を公開。
Hugging Face・ModelScopeで即時利用可能。Baseモデルも同時公開。

■ 核心",7,0,0,0,1,5406,,,○,https://x.com/masahirochaen/status/2028954598099308967
2028954595981181055,2028954595981181055,2,2,2026-03-03,2026-03-03T22:04:06.000Z,"最近中華系のOSSが凄い。9Bで120Bモデルを超える時代が来た。

・Alibaba「Qwen 3.5 Small」4モデル一挙公開（0.8B/2B/4B/9B）
・9BがGPQA Diamond 81.7でGPT-OSS-120Bを凌駕
・ネイティブマルチモーダル対応、262Kコンテキスト
・Apache 2.0、RTX 3060でも動作可能
・スマホでも賢いAIモデルが動く https://t.co/9eSRRLEA7G",88,4,8,3,24,11081,○,,,https://x.com/masahirochaen/status/2028954595981181055
2028836170487271818,2028836136790233294,2,2,2026-03-03,2026-03-03T14:13:31.000Z,"https://t.co/YUp4cei7Zw",6,1,0,0,3,8122,,,○,https://x.com/masahirochaen/status/2028836170487271818
2028836136790233294,2028836136790233294,1,2,2026-03-03,2026-03-03T14:13:23.000Z,"SaaS is Deadに関して。淘汰されるSaaSと生き残るSaaSとは？ 動画で解説したので是非見てください。

結論：SaaSは死なない。ただし「形」が変わる

■ SaaS = データの保管庫になる
■ チャット（Slack等）が唯一のインターフェースに
■ 複数サービスを開く時代は終わる

■ 実験結果
- https://t.co/NGOjIZdOLE https://t.co/qRZXT0pHLw",178,11,3,5,117,61532,,○,○,https://x.com/masahirochaen/status/2028836136790233294
2028833038235476406,2028833038235476406,1,1,2026-03-03,2026-03-03T14:01:04.000Z,"なんと、Claudeのメモリー機能（過去の会話を記憶し、パーソナライズされる機能）が無料プランにも開放。

さらに、他のAIツールのメモリを簡単にインポートできる機能も公開。

完全に他社からの乗り換えを促進する動き。
GeminiやChatGPTからの乗り換えが増えそう。

Apple https://t.co/GcruTi7dwo",231,20,3,5,93,20748,○,,,https://x.com/masahirochaen/status/2028833038235476406
2028754866760491223,2028754804479267190,2,2,2026-03-03,2026-03-03T08:50:27.000Z,"https://t.co/Ta522NSilr

https://t.co/3ENEq4O22P",12,0,0,1,0,7446,,,○,https://x.com/masahirochaen/status/2028754866760491223
2028754804479267190,2028754804479267190,1,2,2026-03-03,2026-03-03T08:50:12.000Z,"昨日〜今日にかけてClaudeがダウン。

原因はAWSのデータセンター爆撃ではなく、ChatGPTを凌駕する圧倒的な需要増でした。

一方で、OpenAIは戦争領域へのAI活用を選択。
（線引きはしているが、民意的には「戦争にAIを許可」と映った。国防総省契約が要因です。）

その結果、 https://t.co/8o7i5Vt50b",341,46,16,22,77,68127,○,,,https://x.com/masahirochaen/status/2028754804479267190
2028727271578914999,2028727271578914999,1,1,2026-03-03,2026-03-03T07:00:48.000Z,"【海外で面白い事例を発見】
“Claudeネイティブ法律事務所”という新しい働き方

小規模の2人法律事務所が、巨大ローファームと同等以上のスピードと精度で案件を回している事例。

■ 何が起きたのか？

・M&amp;A直前、相手側弁護士が土壇場で条件変更を要求 https://t.co/596tAxtRWQ https://t.co/Od7hsgPXLp",251,23,5,21,256,64011,○,,○,https://x.com/masahirochaen/status/2028727271578914999
2028666409279254885,2028666409279254885,1,1,2026-03-03,2026-03-03T02:58:57.000Z,"【⚡️速報】Claude Codeに音声モードが搭載

・スペースキー長押しで音声入力→カーソル位置に文字起こし
・タイプ途中で音声入力も可能
・追加料金なし、音声トークンはレート制限対象外
・Pro/Max/Team/Enterprise対象、/voiceで有効化
まず5%に展開、数週間で全体へ拡大
https://t.co/FDTQLqC1e2",750,70,9,38,386,86295,,○,○,https://x.com/masahirochaen/status/2028666409279254885
2028609546730762511,2028609546730762511,1,1,2026-03-02,2026-03-02T23:13:00.000Z,"海外でバズった「Claude Coworkを最強にする17の方法」の学びが深い。

── プロンプト力ではなく「仕組み」で差がつく ──

Claude Coworkを本気で使い倒した海外ユーザーがまとめた、“おもちゃ”を“最強の相棒”に変える17の実践法を、日本語で要約しました。

読むだけで勉強になります。

結論： https://t.co/QOSlrueM5x https://t.co/5q06XVbKh8",909,109,9,14,1511,154110,○,,○,https://x.com/masahirochaen/status/2028609546730762511
2028505996763734289,2028505559629172890,2,2,2026-03-02,2026-03-02T16:21:32.000Z,"コンサルタントの募集はこちらです！！

責任者じゃ無くてもプレイヤーや業務委託でもウェルカムです！！

※理想は正社員で東京ベースですが、、

○求人票  
https://t.co/3Cxj3F79QK

https://t.co/K83fYr4NOQ",20,1,0,0,4,12015,,,○,https://x.com/masahirochaen/status/2028505996763734289
2028505559629172890,2028505559629172890,1,2,2026-03-02,2026-03-02T16:19:47.000Z,"なんだかんだ、コンサル業務はClaude Codeが一番使える。

Coworkは大量の動画・資料解析で、たまにエラーが出る。

Claude Codeなら、1時間の説明動画でもOK。
細かく画像分割し、その内容をもとに以下を実行。

① 動画を46フレームに分割し全画面解析
② 80〜100項目のフィールドマッピングを抽出 https://t.co/FdteDSfXmR",386,24,1,7,377,64602,○,,,https://x.com/masahirochaen/status/2028505559629172890
2028490152235205070,2028490152235205070,1,1,2026-03-02,2026-03-02T15:18:34.000Z,"ChatGPT・Manusは使えるのに、Cowork・Claude Codeになると急に使えなくなる。

その原因は「フォルダ設計力」だと思う。

後者は基本的に自分のPCのローカルフォルダで作業する。

階層設計、mdファイル、skillsなどにこだわり、最適解を探索し、常に更新し続けられる人ほど使いこなしている印象。 https://t.co/Y4aaXAtWmo",402,24,5,8,538,44964,○,,,https://x.com/masahirochaen/status/2028490152235205070
2028486430813732931,2028486390896554480,2,2,2026-03-02,2026-03-02T15:03:47.000Z,"https://t.co/Optf4IFbrR",6,0,0,0,0,4479,,,○,https://x.com/masahirochaen/status/2028486430813732931
2028486390896554480,2028486390896554480,1,2,2026-03-02,2026-03-02T15:03:37.000Z,"フルスタックエンジニアを募集しています。

シリコンバレーのスタートアップ並みの勢いで、一緒にサービス開発へ本気でコミットしてくれる方が理想です。

開発するのは、透明性が高く、AIの実践力が身につく動画学習型のAIスクール。

教育系SaaSは、インターフェース自体に価値がある。",45,2,3,0,11,11701,,,,https://x.com/masahirochaen/status/2028486390896554480
